Gene	log2FoldChange	-log10FDR	product
SLC4A3	-5.022621470585698	15.321633131570966	-76.95476353106552
HSPB3	-7.384037284396836	10.257191627119985	-75.73948540785702
MAN1C1	-4.820104656838939	15.589152951027796	-75.14134873542358
PKDCC	-4.53660380699925	16.519277838685223	-74.94141873185772
RELN	-8.40991846485956	8.894055191110976	-74.79827897920421
PDE6B	-8.90093246100537	8.399068758077286	-74.75954375098617
SERPINE2	6.5816231185657275	11.358253923738564	74.75574661101761
MSC	7.061399607123187	10.577007449018243	74.68847624503644
NPNT	-6.564914296327638	11.350858876041574	-74.51741571092279
INHBA	5.217937347055261	14.258251842059288	74.39866479040063
SLC24A5	-9.942340733293937	7.4595380055892235	-74.16526856452396
RBM38	-5.931647761251167	12.477249663872964	-74.01065003528394
MIR1-1HG	-10.427890053358105	7.096907312647891	-74.00576917516534
LY96	7.982797784552678	9.2352229014531	73.72291691756996
FRAS1	-6.017856882477834	12.24668646640515	-73.69880643940438
APOBEC2	-9.325337403728433	7.899229989710844	-73.6629848837039
CPVL	-7.2437349310518595	10.135154961841138	-73.41637602871224
KCNH2	-9.024571804311677	8.11097261889393	-73.1980548020142
GJA3	-9.020899502593473	8.048067417617018	-72.60080736442009
YPEL1	-7.743394919364878	9.323371759396423	-72.19454951306024
LRRC10	-9.58158629977098	7.5193536360921716	-72.04733578271384
GPC3	-8.253775800541902	8.723876747463441	-72.00492278512395
GTF2A2	3.237990000428055	22.117091735203793	71.61492187713986
NNAT	-7.87382132321876	9.074474290984977	-71.45078916935795
TMEM178A	-5.415114918701925	13.182878705239096	-71.38680314817815
GNAL	-10.20384128005998	6.965875949000009	-71.07869256018327
IL3RA	-10.677205745385889	6.646255914167365	-70.96344183205274
CCDC141	-7.770562386450476	9.104239289544163	-70.74505938057648
GDF9	-13.502220025905297	5.206011172678674	-70.29270831082871
FSD2	-6.664334100019631	10.49094306227061	-69.91514959125439
PLEKHA7	-7.719532319044835	9.042216829998122	-69.80168505498163
CLDN6	-9.628853351150415	7.241535870853505	-69.72768693754371
ARHGAP42	-4.130185633533355	16.87911989977222	-69.71389851672619
TCAP	-9.442734473398938	7.361681267490132	-69.51440148670426
ASB2	-9.207405829771742	7.468444958440729	-68.76500364967654
TBX5	-7.945296142056401	8.63265124044716	-68.58897059644323
HAND2	-4.573887050074639	14.922995854644341	-68.25609748787527
PPP1R1A	-8.326055950172405	8.14608773878112	-67.82478228810501
FABP3	-4.8518545414296534	13.974965115892088	-67.804497963862
ICA1	-9.444065884518398	7.148228777999069	-67.50834353703365
ANXA3	-3.235996683927636	20.851145533042853	-67.47423780101921
S100A11	5.217081273093738	12.908046497888009	67.34232765635474
PGM5	-8.656554669018734	7.771918557719559	-67.27803787806059
IFNLR1	-10.049675352485059	6.670121355990615	-67.03255418938309
TSPAN18	-8.865972015481432	7.518767088280285	-66.66117859561582
NDRG4	-3.725921243838271	17.87931738169082	-66.61692845776868
TGM2	-3.80725587214908	17.48665321634361	-66.5761631421588
DNAAF3	-9.56132565162551	6.937793084882553	-66.33449898815762
SPNS2	-10.8404366848493	6.119110835585719	-66.33383358074228
UQCC2	3.4653911791194485	19.138736042594378	66.32320706150202
EPB41L4A	-6.966960708845136	9.512343701586962	-66.27212481798686
PTP4A3	-9.250937952678079	7.132875827098043	-65.98579170064133
MROH8	-8.8733265467508	7.4331444114053316	-65.95671763155528
MYZAP	-6.035534293032486	10.914177323130474	-65.87289151399148
A2M	-5.4388850868246355	12.07829699927076	-65.69246942357248
SNRPD2	3.6908797355621203	17.782567101030466	65.63331655946699
FREM2	-9.154104909501196	7.1592212381000575	-65.53626228389697
SZT2	-7.7308320303623095	8.4717214693617	-65.49345568764949
TSTD2	-7.874026728257584	8.307130868822018	-65.41057049623821
DPF3	-3.997678434453817	16.33802685094223	-65.31417760353916
SP110	4.686226423629364	13.910953933047276	65.18987989893697
MTMR7	-9.375136605186656	6.944904287072996	-65.10942640125577
PYGM	-8.978080664406484	7.249859580283933	-65.08982411740928
SYT2	-9.834861626054318	6.6116618058310195	-65.02477897861648
MFAP4	5.324891280929736	12.177099938100733	64.84173328740263
MAP3K7CL	6.369144774068026	10.13713388291118	64.56487329437165
FXYD6	-8.90040755259677	7.250637342187768	-64.53362736154818
DES	-9.374260506266031	6.881951021931102	-64.51320167094589
MTHFD2	3.8422458903706627	16.768947990397177	64.43042150194293
LRRN4	-8.788339119253603	7.328775215227739	-64.40776192020218
SLFN11	5.644765850644051	11.391130157005927	64.30026251050866
GNG12	2.1306340312374465	30.155001765487732	64.24927297357344
TBX10	-10.697256403172464	5.970876082701526	-63.871992408228216
CCDC80	5.598881237231765	11.400486296085862	63.829968818473
SERINC4	-9.08040002121055	7.023780275828153	-63.778734565608204
TDRP	-6.074745766150918	10.491706426493062	-63.734449194037104
SEMA6A	-7.62501743910916	8.357085116499233	-63.72291975342626
CD59	3.736056255835386	17.05513909338403	63.71895910398006
THBS1	3.6790515506328583	17.27523334176229	63.55647401355501
TYMSOS	-8.806950487320755	7.159248748201751	-63.05114925182592
SUB1	3.257791123868688	19.32475791711123	62.95602481327612
FAM166A	-12.84064292038534	4.889038832923478	-62.778401877467864
GPR17	-10.925509953136507	5.739853815006723	-62.710829985404494
S100A10	4.372972245391475	14.320790998588244	62.624421568878454
TRIM63	-8.92901863521442	6.977042980351137	-62.298146790247266
CASC10	-7.046464114008849	8.837639690576925	-62.27411093219057
ENOSF1	-7.860706153094549	7.894229795114752	-62.05422072440085
CHCHD10	-5.8303221328415145	10.630831852929376	-61.98117424265071
RHOF	-9.017679720453852	6.870616912894223	-61.95702280241349
ASB16	-8.089709981610428	7.648825986676221	-61.876783932015854
SAMD11	-7.794452649982287	7.9070033634666945	-61.63076331979183
PROX1	-8.453352415192139	7.283838535899442	-61.57285407931513
RRAD	-6.407209224636824	9.605322493577376	-61.54331088646054
PLCL2	-4.181101661052053	14.693057892161152	-61.43316875884897
PQLC2L	6.580106611807928	9.264283535020708	60.959973342453075
RPS23	4.0762529408360315	14.938317412633445	60.89236028438918
SMTNL2	-8.778850607081614	6.9141316724317585	-60.698129029969756
ALPK2	-2.84816190377318	21.190581476051992	-60.354206878892924
FRMD3	-4.2313195763493	14.25523326678528	-60.31844758717434
TIMP2	3.010185159099587	20.010258692571874	60.23458374612336
NFIX	5.572534801819951	10.791827849195942	60.13783626489413
CRB2	-8.912658101892399	6.737859443422373	-60.05223755783062
FAN1	-6.563617636727288	9.09010865427261	-59.66399748295105
TIAM2	-8.0612603180025	7.39097468630062	-59.58057095003616
ERBB4	-6.5152438739586955	9.112621596849253	-59.3709520345758
CFH	6.5532188733286185	9.035693692180693	59.21287843721487
APOM	-10.033796880184367	5.895537719627247	-59.15462797820513
IRX4	-9.096241479555975	6.496998320884603	-59.09826561903604
ZNF497	-8.321470471170024	7.10101668068559	-59.090900623610914
LENG9	-10.801225424667823	5.46860081537611	-59.067590164399626
CDKN1C	-8.723478349166493	6.7650434241534185	-59.0147098417735
MEIS2	-3.110230397050917	18.966481531368782	-58.99012738396801
PARM1	-6.500306389820028	9.06112287776293	-58.900074941266816
SPTB	-8.28534616809825	7.107687106518739	-58.88964813203638
ITGA11	6.140610071918735	9.579158069925938	58.821874524688845
GPR1	4.995186038940261	11.767145517337967	58.77908100638509
FGF7	6.337034396304226	9.241014735231094	58.56062823391363
GPRC5C	-5.407441501841548	10.81899006209599	-58.50305586978912
AMIGO2	4.3247509717880375	13.512503633600454	58.438213220702956
ITGB1BP2	-6.653749223925346	8.740054660609525	-58.15413191509573
FAM151A	-9.279013881987947	6.263825400382101	-58.12212284449422
CHRM2	-6.579136065812898	8.830192748390575	-58.095039579015946
HEY2	-9.039747357674127	6.426163658994123	-58.09089595637362
CTSK	5.456562992028175	10.645589130625751	58.08832767850987
RPS14	3.7428251168540485	15.513911255335179	58.06585670711323
FTL	5.5003665047939565	10.532365634046561	57.931871149752666
TBX20	-6.00040428952343	9.654037433197809	-57.928127625379894
SCN5A	-6.750560580106398	8.572787417032213	-57.871120799049805
C19orf44	-7.746679699892429	7.440773355481864	-57.641287904411826
CSTA	7.562461774110719	7.6200171207700125	57.62608819389244
AQP1	-5.46760823115681	10.537802164318238	-57.61657385192845
DLG4	-7.212994527904187	7.979627511083767	-57.55700957216092
TUB	-6.012882093700109	9.535370148485983	-57.33505642263392
RGS10	4.2651566805580305	13.418676038618976	57.23275575035969
SRL	-8.441490851074063	6.77048497971051	-57.152987013560626
KHNYN	-6.707846526120665	8.519117287860212	-57.14493130498762
FITM1	-9.238311325344116	6.151135272476561	-56.826102651443875
CACHD1	-3.6075243412637135	15.726379009228612	-56.73329507573094
DACT3	-4.3704957996932015	12.928572241682252	-56.5042706783024
PRICKLE1	-3.972723484251322	14.18270138273378	-56.34395085331018
FGF13	-8.199241665720905	6.871412429338469	-56.340371092984476
CYBRD1	4.642652741734993	12.108069891627904	56.213563879485214
MRPL22	3.6169790033091775	15.537162402234259	56.1975901798861
RGL4	-8.362377097830473	6.706344641559908	-56.080982840738685
ABAT	-7.158183279385858	7.81686080016961	-55.95452227706086
PRPF31	-5.983372810905877	9.346399999859706	-55.922995639011255
CADPS	-8.803980398494335	6.33040923819541	-55.732798847519845
HAND1	-8.819852685400113	6.311114028279522	-55.66309601018746
SLC16A12	-5.232601655762308	10.631614054426512	-55.631001304617996
B4GALNT3	-8.233347567307174	6.755420158315507	-55.61972212660483
OSBP2	-5.983751193612268	9.292435728439896	-55.60362338161752
PDCD1LG2	5.174833125186116	10.720391589851253	55.47623751412892
FBXO44	-6.9579330265279	7.9687975553789325	-55.44635969228586
PVRIG	-9.633839817727914	5.745130175351385	-55.34766384133032
FGF18	-7.494519896759496	7.338186925758728	-54.99618792123918
MYL12A	3.471155453779249	15.82693784173993	54.93776160598073
ATP6V1C2	-16.955688536457405	3.2373039838577267	-54.89071804812434
ABR	-4.095979606868455	13.393493869276181	-54.85947775327291
IFI44	6.506656323796231	8.41631759875641	54.7620861270259
CASZ1	-7.307028732939688	7.483617506403698	-54.68300814562229
DUSP27	-8.29515200232797	6.582243304091404	-54.600708723743686
GDPD2	-10.178627155564765	5.360427752201382	-54.56179548399998
ATP1A2	-7.432375759774941	7.331748619060002	-54.49231071306495
CITED4	-8.682946697119846	6.269139315980654	-54.43460251747839
SPARC	4.678143156552644	11.632003833109925	54.41617912885732
SPHKAP	-8.282356149380796	6.563247595325139	-54.35915408104989
MEX3A	-5.001481706153363	10.86535455046756	-54.3428720150337
CELSR1	-4.880471849774126	11.090163029469926	-54.12522847473371
NUCB2	3.9825838255260835	13.58667987431532	54.11009151004896
GOLGA8A	-4.708766893225516	11.479966789853542	-54.05648755539076
TVP23A	-9.65195359655179	5.584385188656226	-53.90022670618101
ANXA9	-7.867015471348189	6.8040137241626555	-53.52728123525302
CACNA1C	-4.4746873854772	11.943265512462354	-53.442379530020176
MAGOHB	3.4370096842196216	15.52464248215059	53.35834655519892
AKR1C3	7.2697166382621825	7.321855182201563	53.22781244099689
COL4A6	-6.097103430721327	8.711804215631753	-53.11677137090088
DOC2A	-10.027411464130443	5.296554957808767	-53.110735904328564
SRRM5	-13.728187214710873	3.865144703223958	-53.06143009780659
ARG2	-6.14304903855236	8.61436127825397	-52.918443768120724
TRIM54	-8.325823966140351	6.349154853721038	-52.86194564584696
SIPA1L2	-3.337630291364061	15.813261047067217	-52.77881907593891
COPZ2	3.576275006402347	14.738679750665082	52.7095720196719
CTNNA3	-8.124727972348406	6.486764788385142	-52.70319932623745
FST	4.963569466104935	10.613981700397638	52.68323548189025
SLC1A3	-3.655435859655255	14.408721808052304	-52.670158388951094
LAMA5	-3.81544036400716	13.781879983337024	-52.58394118032641
CTSD	2.224222119619108	23.63720216074391	52.57438789183519
PRICKLE3	-7.490367200039297	7.016380211924637	-52.55526420240507
MIB2	-6.354074282080007	8.269636585669984	-52.54588515115356
ATP1B2	-8.63763258590544	6.072275777529627	-52.45008712659419
MASP2	-9.433389265585959	5.552067430506834	-52.37481330075258
ACACB	-5.452609766128801	9.593667931431066	-52.31052745591772
LRRC17	5.533823102204498	9.408878957302196	52.067071739764664
ACVR2B	-3.9710977410736885	13.110848907294152	-52.064462479314244
JMJD8	-6.9028428205676375	7.542135431225494	-52.0621754131837
XAF1	6.736023843135653	7.726204836091079	52.0438999928595
TRH	-8.689609908600625	5.9852209171307935	-52.009234986663465
THBS2	5.453023687731565	9.533328321636953	51.98546516080851
FNDC1	7.663027386972553	6.766896096155272	51.854910109635505
ESRP2	-9.524559535687366	5.439860358183827	-51.81227384734746
CRMP1	-6.5839374935040365	7.833570908692207	-51.575741213761106
RCOR2	-6.056298968840332	8.496130505073626	-51.4551064170103
MYH11	-9.45967802164404	5.433527653547728	-51.39942212426055
EPHA7	-7.994785511839551	6.425798018955513	-51.37287690395283
NQO1	4.745625600334533	10.797231295969208	51.23961725088468
CAV1	4.479280503469902	11.436147350263065	51.22571186084233
MARK1	-6.126211709164021	8.348108416057968	-51.14227952782504
CRLS1	-6.251001614209471	8.17062362388667	-51.07458146201361
WDR83	-7.570477287618369	6.726770603872324	-50.924864075634325
SAMD9	7.0137958593106475	7.244724988819466	50.81302212842635
NDUFA4	3.795429637553064	13.384723246425532	50.80077529992893
KIAA0895	-6.909396156762514	7.35055263726618	-50.7878801420075
METTL1	3.43014344048067	14.795165650570008	50.74954040712763
TMEM56	-4.406144027528774	11.516951298825711	-50.74534618066067
SLC27A6	-8.483807994412263	5.97950630018725	-50.728983352167084
CP	-8.634500392919199	5.8732398370112655	-50.71249168038246
ZBTB46	-5.525740224759347	9.162437161562018	-50.6292475804731
PTH1R	-8.00433599790712	6.313074387173989	-50.53196857472219
PHYHIPL	-9.97394376682732	5.0649102489308895	-50.51713000686406
MYO7B	-12.469085796283268	4.043384699533159	-50.417310725858
WARS	3.759431312125104	13.40895978553369	50.410063280761676
ADAMTS19	-8.22843792578189	6.10824809256818	-50.2613402649729
MLLT6	-3.908467654293605	12.809815197566483	-50.06674835716724
LGI2	-8.0503242285033	6.183505484966545	-49.77922402270923
STARD5	5.44411526425322	9.131293278635518	49.71181312059245
CCDC85C	-5.299137320657772	9.37297715564369	-49.66869305114422
CCT5	2.250425962290694	22.063724806893166	49.652779130269614
SERPINE1	4.663263406120896	10.622865878402441	49.53722171888441
PRKCH	-6.963790824731174	7.112790318958951	-49.531983961403064
MMP24	-8.568144058564469	5.768790833426512	-49.42783090452454
THAP3	-6.808605662457744	7.259569840591784	-49.42754832366068
IL6	6.825090151692352	7.237062708350122	49.39360541794041
PP2D1	-11.453963843925102	4.306670966627363	-49.328453539431784
STRA6	-8.027651825976946	6.144395524001608	-49.32506794777608
H2AFY2	-3.9223880972882457	12.570765981773501	-49.30742286070437
C1R	6.000720024524406	8.201981135636558	49.21779244138572
MYCN	-7.9875116841135085	6.158995768202006	-49.19505066091918
NAALAD2	-6.256525485832682	7.855464192985088	-49.14791192645727
PLEKHH1	-6.106663485652674	8.01564673031919	-48.948857201931446
DYNLL1	3.718109301248635	13.139630806925908	48.85458351820432
FOXH1	-9.19717741920153	5.311536857058769	-48.85114684299758
RWDD1	3.1568775748528566	15.472952145847337	48.84621564599684
BAIAP3	-11.8175231384745	4.130378314579225	-48.81084130319331
ZNF608	-3.5721517497565793	13.6475792476142	-48.751224089306646
PAMR1	5.490098895395037	8.858112164873429	48.63191181165695
NR2C2	-6.710822789824574	7.239255526916466	-48.581360971394524
SKIDA1	-6.30779882487125	7.6970522072707475	-48.551456867995086
ZNF711	-7.653116325202684	6.336918494757461	-48.49717438370714
PHAX	2.9934713568586178	16.174212135956868	48.417040748741925
LRRC75A	-7.288748351687913	6.64000013444013	-48.397290035108014
ERBB2	-2.990684037646674	16.180534191247364	-48.39086532635973
VEPH1	5.653978499212585	8.558452514827216	48.389306505364964
DNAH11	-7.36175723338708	6.554412390877683	-48.25199282914569
MLIP	-8.016603274706759	6.016408097261284	-48.231156854477064
RAB6B	-5.7042257638454466	8.452659802894932	-48.21587982069404
PRKAG2	-3.3173507506197595	14.513271953257652	-48.14561360808798
JPH1	-7.767851351797843	6.196739929240809	-48.135354636092885
USP2	-7.018183148284676	6.85383569636082	-48.101474185311474
SYT15	-9.334355953984451	5.148412303814399	-48.057113041676736
TBX2	-5.084593515249183	9.434372548756118	-47.96994948185026
SLC29A2	-5.619242273494892	8.535233854139198	-47.96154688734372
TRIB1	-3.950822560018841	12.105419162809042	-47.82636312691036
PCDHA11	-9.173774946260629	5.2080810356884815	-47.777763323294096
ITGB1BP1	2.642404765773142	18.065839369285143	47.73726004709112
GCNT2	-3.9767966583712875	11.983563382421243	-47.65619481459332
RASL10B	-5.425251766045137	8.78268820334369	-47.64829468581415
ECM2	7.093362030316319	6.716180187614701	47.64029753158886
C5orf46	8.091230227457142	5.877049202141482	47.55255815262004
INPP5A	-3.4941476992734786	13.58182109238881	-47.45688892191436
SH3GL3	-7.812646081424343	6.074065333785377	-47.45452272831377
