Gene	log2FoldChange	-log10FDR	product
DCN	14.216594156586728	54.02739336204574	768.0855247664721
SALL4	-10.483718533930306	73.13072041824303	-766.6818890484099
TGFB3	6.303939364054089	121.30360362460958	764.6905618907906
SH3RF2	8.977986155625484	85.00029025265819	763.1314291125129
MYOM2	11.74314595278802	64.25286228800063	754.5307397323805
PKIB	-8.440155873588223	87.54624156472413	-738.9039249530798
SP100	8.496548469740263	86.80455690447894	737.5391251332321
S100A1	7.295587154480373	100.71258253812877	734.7574234597165
LRRN1	-9.93557932281407	73.53567820600493	-730.6195638726917
RRAD	10.982488929566733	66.19529849237773	726.9891328819039
UNC45B	11.76419767538722	60.10141967682573	707.0449816495849
HMMR	-7.487968411502311	94.22708893505272	-705.5694654534936
MYL7	10.55099514315004	66.83252832208362	705.1496817307417
HSF4	10.802205609010834	65.13864182277084	703.6410020612828
