Gene	log2FoldChange	-log10FDR	product
ZNF121	-4.573511599224177	16.1476288025408	-73.85136762838675
HIST1H2AI	-9.373285438869877	7.863766669337704	-73.70932961637337
RBM47	-6.366223605613489	11.494968596031436	-73.17954042184107
NAA38	5.047047109934306	14.468945562761274	73.02544988633109
DNMT3A	-3.7956486289755715	19.103653903043465	-72.51075774551076
TGFBI	4.908997638479709	14.702735917306356	72.1756958972477
TERF1	-3.4106520515630736	21.135816904559185	-72.08691728699628
MYCN	-8.982964133165005	8.01724118291228	-72.01858999303438
GPC3	-7.067448248028516	10.18966993671159	-72.01496494220116
SCG3	-8.943915640214401	8.050944952414325	-72.00697247840367
EPHA1	-8.892530273123013	8.084116296235454	-71.88824889572086
UQCR11	3.0879038923627493	23.19292190952716	71.61751383969421
NLGN4X	-8.944492041727731	7.998849920339027	-71.54564945544692
MEX3A	-5.060988448051492	14.02312836132418	-70.97089064220492
CDH11	7.985126267317095	8.883969825817347	70.93962081418658
IFI16	8.363819547356245	8.475145967908066	70.88459151308695
ITGBL1	9.333239558576963	7.579640609659097	70.7426015778667
NR2F2	8.260834732222596	8.55797498497873	70.69601699340444
CCNE1	-3.7968670606497	18.572765463537692	-70.51832141367862
EPAS1	8.303314541543141	8.492124863592874	70.51278386847078
HIST1H2BO	-8.245000327127364	8.454343466256267	-69.70606464493002
EFEMP1	6.466103341451552	10.737269205415828	69.42829228720413
CSNK1E	-8.835210594987107	7.838671920825555	-69.25631720550588
ADD2	-8.702357148592853	7.937772246283122	-69.07732905134387
VANGL2	-5.839770982728276	11.821890588838839	-69.03713362168955
CBX2	-5.8158986717237156	11.785358307530512	-68.54244972655476
CDC42EP3	3.1357854881235436	21.807296370327148	68.3830034932811
GCNT2	-4.89736281338767	13.95534688890178	-68.34439690163289
COMT	4.6308299802273485	14.745372584857162	68.28331343557898
ARID5B	9.049809211938408	7.539579645623825	68.2317573311098
PRSS8	-8.79896646823829	7.7511514885817165	-68.20212203826584
LSM8	3.5573474005804817	19.167477474950193	68.18537617119901
GPR160	-4.992970260480282	13.61997598832715	-68.004135058173
GLIPR1	8.232825932585452	8.254518057311737	67.95801032323095
HTRA1	4.001961889771452	16.979808387125864	67.95254606089937
NELL2	-7.648451667324715	8.867484655686821	-67.8225277997642
KLHL23	-8.6815111118722	7.808060820357475	-67.78576677410739
PCDH1	-8.853041320409668	7.615699422889264	-67.42210167465872
UGT8	-7.6824988319547645	8.75293158290223	-67.24438666182635
B2M	3.8885002300978213	17.196488463865727	66.86854934861641
CLEC2B	8.210385201340571	8.108568909009312	66.57447417458032
EMP3	4.916135982398164	13.470073971284318	66.22071533579577
HIST1H3B	-11.4721027147854	5.762691489854976	-66.110188685236
ITPK1	-4.799830724401785	13.721160809262532	-65.85924922675596
EMP1	8.462854350754132	7.749490148181127	65.58280641666093
TM4SF1	8.554677525084008	7.6571556087334365	65.50449699210289
TAGLN	5.019270051859056	12.982547574728557	65.16291223867047
CLDN7	-8.577030199245716	7.5778290716169225	-64.99526879198046
HIST1H2AM	-9.675321856012584	6.716664348655444	-64.98588937204654
PCOLCE	3.3170153192810248	19.58853233827531	64.97546184829096
RGS4	8.010022421800524	8.108995532224274	64.95323603139671
HIST1H3E	-7.722492493928534	8.405023656103513	-64.90773209555114
LINGO1	-7.747883631161646	8.372135597365448	-64.86633235269349
CERS4	-6.768044886771147	9.534915252145492	-64.53273441807951
ZBTB38	4.202589795882866	15.32029146046379	64.38490056169654
HIST1H1B	-11.188414707129924	5.751395248866025	-64.3489951889298
PLAUR	4.385346685994498	14.610890285595096	64.07381929336366
PRDM14	-9.305124430488979	6.883751589946454	-64.0541650930281
NR2F6	-3.2162275115076007	19.9036928657626	-64.01480457546323
LTBP2	9.608429754780543	6.651248313513943	63.90805220200127
NTS	-8.538970128935308	7.481484791240648	-63.8841751524877
CKB	-4.132571694644152	15.338982058047113	-63.38944307774001
C1S	5.106780467611972	12.398659393077393	63.31723161314134
HIST1H2AD	-8.518115651578677	7.429850570923266	-63.28832643707224
S100A4	5.800202826483004	10.877182897529618	63.089866986423885
FAM169A	-4.750048626881065	13.277500523712417	-63.06877313107279
GRTP1	-6.629143110835687	9.482095825192353	-62.85817021585772
GRAMD1A	-3.5240492942672685	17.80801394688275	-62.75631898181383
KIF1A	-8.45151885805804	7.400221078758675	-62.54310800092756
APOE	-5.154946998734052	12.12092721042582	-62.482737345258485
SORL1	-5.1913345648699565	11.991414354357739	-62.25144381945508
CCL2	4.899487869939815	12.67635148232451	62.10763032274253
SOX11	-7.566608952877334	8.198254957353997	-62.03298935828574
OLFM2	-8.622802063433916	7.1706664227296	-61.831237226109096
BEX2	-4.060481505921423	15.209928779334774	-61.75963451487086
DDR2	6.157953642109311	10.019778783618579	61.70133325371362
TMEFF1	-9.014848225956161	6.82628943475495	-61.53796320076395
TRIB1	-3.7087547576032853	16.588859758600343	-61.524012552922706
HIST1H2BM	-11.073312018480642	5.547945223913275	-61.43412852583115
TPT1	3.5080685888088956	17.396535353251863	61.028239226846324
HIST1H2AB	-11.00308712627853	5.543620261902337	-60.99693673671442
ZIC5	-8.34350597586969	7.3007968203230895	-60.91424189897612
FAM114A1	4.996564087399317	12.149784894986484	60.70717887591615
PMEL	-5.606923811126283	10.81431292336115	-60.635028630964314
PPIC	3.895580740012417	15.56069588927747	60.6179472074597
SQSTM1	3.2300514224979544	18.764386437732533	60.609933105499294
LMO7	4.740063782711268	12.78617260689981	60.60727369346071
FGFBP3	-7.573355510077172	7.981594971664336	-60.44745625785835
KDELR3	3.6253252738757995	16.632006577549635	60.29643380085923
FOXD3	-8.341763517987676	7.199015252097259	-60.05248279538176
NES	-5.173105512037144	11.608516931542864	-60.0520829251409
FNBP1L	-2.8598242833223058	20.99009335238826	-60.027978678362054
ZNF589	-3.9258962952839	15.259836559284933	-59.908535814734535
PAIP2B	-4.784071156051654	12.521828991399035	-59.9053208987635
CACNG7	-7.485416329657427	7.996697254757062	-59.85860821408523
RCN3	3.269050936502239	18.29717479651423	59.81439640389001
OSMR	6.377405167136621	9.32544660101797	59.47215133918865
DPP4	5.687550058412025	10.432664744775069	59.33630297853852
APELA	-9.007385599242735	6.560703468941901	-59.09478594704913
LONRF1	-4.083113649139228	14.472368035655755	-59.09232346175229
POU5F1	-11.934459721242506	4.948525949622754	-59.05798362529608
DKK1	8.605510191415714	6.856117980144391	59.000393151681074
DKK3	3.639975738613682	16.164571486234994	58.83864803498189
ZIC3	-8.497712175273604	6.924013334408538	-58.83827241356021
ANXA4	5.131924731454204	11.460738384162585	58.81564675441046
MMP15	-4.945466664535702	11.873625638650195	-58.720619783120966
CAST	3.6134252857918043	16.247002348026164	58.70732910267656
LCK	-8.269704736840337	7.074832999131787	-58.50677996527447
UQCRQ	3.996601049874246	14.636246184549487	58.49523686738841
CDKN2A	7.879013841200454	7.4154683328658155	58.426577633633414
POLR3G	-4.302386219506572	13.57413607885048	-58.40117600735328
TRIML2	-8.50298970384143	6.85964243047386	-58.32746895835304
PXDC1	5.6404422747478895	10.337027469121926	58.3054067320655
COL26A1	-6.227889026816337	9.32907244407043	-58.100427904800895
FAP	7.698415713212441	7.538983716602444	58.03823070554498
EPB41L4B	-4.507398009549673	12.871367423869032	-58.01637590652978
PHLPP1	-3.5478907407368485	16.314118330859248	-57.88070936934081
EPS8	4.8367456684236	11.896957325442724	57.54255681125551
HIST1H2AH	-12.228498458812943	4.703036018913385	-57.51106870902409
HIST1H3C	-9.780902497715662	5.873817443336124	-57.45123570265212
TMEM183B	-5.955533845293177	9.624313398044315	-57.3179241797615
ADAMTS1	3.741047061623855	15.31987345963965	57.312367590634196
POLR2M	-4.651229062835574	12.313432617033861	-57.2725956516154
P2RY1	-6.713604675023688	8.507110641729788	-57.11337777526087
NRARP	-8.19389573425661	6.964661861278807	-57.06771311567212
SHISA2	-6.776505443662246	8.398991069483522	-56.91580870362567
CYB561A3	5.982763106775997	9.490001257489038	56.77642940656323
CERCAM	5.478546663536975	10.322499240647026	56.55229377420973
VGLL3	5.554947099041905	10.178550727053956	56.54131083369924
ITM2A	-7.295399606208624	7.731088583787059	-56.40138060972411
RAB25	-8.298921780527703	6.794918469946812	-56.39049688715157
EBPL	-3.188838429881909	17.616953901027962	-56.177619617055974
BICC1	8.470127817184414	6.629393016817272	56.15180620279208
HIST2H2BF	-12.024311556787247	4.609185971234937	-55.422288141301905
MAP3K7CL	8.438356487891062	6.556734573849417	55.328063730621864
HIST1H3A	-9.369286074078257	5.904320936604337	-55.31927192821571
OPTN	3.9054854481555643	14.130047039461289	55.18469309436968
VAMP5	5.358078390910739	10.275478655600566	55.05682014083792
HIST1H2BF	-9.45322961028129	5.823765461198024	-55.05339210113063
TJP1	-3.83006061351389	14.368697098100611	-55.03298082294648
HIST1H3D	-6.794057806129528	8.069551461915914	-54.824999101793765
NDUFA4	3.370000496175395	16.24618107130018	54.749638271236925
RND2	-5.921994379861671	9.239875166222758	-54.71848880499459
SBK1	-8.261635975189694	6.615628495149042	-54.655914374013385
E2F5	-4.527242416127369	12.057365916862532	-54.58661840558852
GYG2	-5.058035810695188	10.771109960456606	-54.48065990092514
PELI1	-3.364011281330955	16.055875262490932	-54.01214551466211
HIST3H2A	-7.162962771840097	7.538995612259061	-54.00154490767749
SLC2A3	-3.282856511096005	16.441290732273742	-53.97439833126726
NUP210	-8.28361270931919	6.490104472046835	-53.76151188945647
MBNL1	3.962081638566957	13.516332348660189	53.55281221939513
CFH	8.571620955074058	6.245608273680174	53.5349867558609
CNOT3	-4.815121592136057	11.117254643125486	-53.530932877388366
CIB2	-4.8795887489122585	10.956725309434876	-53.46431354484061
GEM	5.654534137648335	9.371608616863757	52.99208084873541
PARD6B	-5.895600130948498	8.937682699929592	-52.69300329608103
SCNN1A	-8.051126345808838	6.541982304376211	-52.67032608457853
HMGB3	-3.2877021831849516	16.008000879169323	-52.62953943887161
MT2A	5.2674325616402395	9.951175375619243	52.41714520012935
NEXN	5.838701245604739	8.950257899426047	52.257881945862515
SOCS1	-5.325503947546594	9.801365450389179	-52.19721039739438
NAGK	3.4706297503945156	15.0368314735951	52.18727466392776
TMEM59	2.8326984906880557	18.416770825706195	52.16915892132575
MYL12A	3.0435370932553902	17.101118662212745	52.04788898460649
CECR2	-4.5785208218077775	11.366917867706873	-52.04367013707478
FBLN5	7.433269072597627	7.000837046019215	52.039105496470356
TNFAIP6	7.412554050106144	7.008156066973613	51.9483356380212
FKBP9	3.5187650493613116	14.71788940767465	51.78879484809061
TXNDC17	3.2031145635005256	16.105930034620357	51.58913905261299
DRAM1	4.30127647930889	11.98687921502678	51.558881627911305
CRMP1	-4.772966562875911	10.80216666610887	-51.55838030395039
AMIGO2	4.88941195759023	10.537299899714075	51.52120013037633
MICAL2	7.7731570168050945	6.6169881951636755	51.434888219353006
HIST1H2BI	-11.572791042081873	4.4419318242065335	-51.405548824715765
HIST1H2BE	-11.576163201948646	4.439523346589113	-51.3926467989768
HIST1H2BL	-10.033579660195883	5.090959438432995	-51.08054707234355
CCNJ	-3.679535549612566	13.87832439709897	-51.06578798818104
LPAR1	4.814877912580669	10.587991586458877	50.9798868282308
SH3PXD2A	5.5771892855231515	9.136600600917895	50.95655097754367
CYYR1	-7.841235583195199	6.492599120528949	-50.90999925131345
CASP4	7.473744715505279	6.808419537027303	50.88438953580071
CGN	-5.471223497211907	9.298715004625992	-50.875348027186654
ZNFX1	3.8824043579410725	13.102110219087947	50.86768981281131
ITGB1BP1	3.8966243491825727	13.0464399661788	50.83707564236097
MSRB3	8.056500905042382	6.3086519681033275	50.82566029062186
NUCB2	4.848500082826609	10.443719867471804	50.63637664245495
NDUFB3	2.8122747501696135	17.97392601897535	50.54761830458102
HIST1H4L	-11.537604261938126	4.373545537328395	-50.46023763126056
MT1G	-5.897473507556811	8.512762409623267	-50.203790786878706
NAP1L2	-6.938622210564329	7.204680661044986	-49.99055725475003
TRDN	-7.096492014470044	6.987476689932102	-49.58657253139874
TNC	6.805980706501201	7.268291429410825	49.46785123779811
GPRC5B	-3.8698965937906062	12.754062838076505	-49.35690433406362
HEG1	4.981463943523665	9.887251581001104	49.252987251304354
ANXA5	3.7583277627793503	13.030485167844999	48.9728341687964
FLVCR1	-3.814576219560205	12.819958653534021	-48.90270941551594
CDYL	-2.691451345405843	18.135198485055483	-48.81000436180458
MBNL2	5.971642887989169	8.170363477418778	48.79049295221431
HES3	-8.487708562011479	5.739426515325867	-48.71457957516707
CTSD	2.494880436375472	19.5219613061492	48.704959342390595
ZNF714	-3.6680611579212905	13.269566693153244	-48.67358216960148
SSR4	4.037529408276628	12.04530942183311	48.63329102244273
HIST4H4	-8.572267066657393	5.671183197179271	-48.61489695016064
KIAA1147	-6.114691913679931	7.943264549027323	-48.57061550615784
SOX3	-7.752927086301035	6.264381081361625	-48.56728976460031
ABHD17B	-3.0195238303809138	16.056855218294107	-48.484056972615186
NKAIN1	-7.84429459466203	6.141748190237269	-48.17768213045352
MAP2K6	-5.9255349926796885	8.118945667475211	-48.109096656289516
HIST1H3G	-7.11095626376948	6.762407974650658	-48.08718734550678
KDM6A	-3.3976156526989065	14.144467839439924	-48.05746533037737
MBTD1	-3.084936243984465	15.551437521195684	-47.975193255196494
CTHRC1	5.867982209981849	8.170590604091252	47.94488030985232
NSG1	-4.867266452312885	9.808448331945286	-47.740331515321564
ZNF100	-6.074926263295318	7.808775263578443	-47.4377339328835
FOXH1	-8.084064934725445	5.855098007035263	-47.33299248805461
SP100	7.207987180225064	6.5585219715370675	47.273742292063595
NR3C1	4.383893104715837	10.781765520525049	47.266107522092724
HIST2H2AB	-11.100390352234443	4.255455890926811	-47.2372215160032
HIST1H2BJ	-7.097818077260955	6.654671066746326	-47.23364459577752
CHCHD10	-5.067369125309854	9.317396836840537	-47.21468905926543
RMI2	-5.370267925829494	8.73547677094282	-46.91185071982282
TCF20	-4.3652483296801075	10.685457121764125	-46.644673852649255
MRS2	-2.7794970911187544	16.76853982709939	-46.60810767173173
FILIP1L	8.009205528409671	5.817999585635638	46.59755444555813
TPD52	-4.662490177476017	9.972880024965242	-46.49845515754722
GSTM3	7.337586104840833	6.336809918495843	46.496888406972666
OTX2	-7.82561426487265	5.9408867364120415	-46.491087990458794
ZNF732	-5.575943329018896	8.312352434143092	-46.34920610361416
ZNF85	-6.797162918442281	6.813533701616677	-46.31269862018565
IGFBPL1	-6.8366948697568235	6.759661026837682	-46.21373986347632
AKR1C3	5.997215920089719	7.689340668216853	46.114636270423425
DUSP6	-4.251958558426994	10.841203947096032	-46.09634990650748
PIPOX	-6.81783521399887	6.747997899981492	-46.00673770648424
LRPAP1	3.01342900126766	15.25344069119127	45.965160547951996
MAP1A	7.114728793405613	6.456207314458391	45.93416407637304
FGF13	-8.116612104563082	5.658221409424108	-45.925588382029694
CA14	-7.625776014627858	6.000670966470756	-45.75977272778646
FZD7	-3.880158075098055	11.758202489236693	-45.623684337249806
OST4	3.114709135860219	14.642148851213504	45.60603479549991
MDFI	-7.609859318605335	5.991324435697285	-45.59313608777884
HIST1H3H	-6.788593047851447	6.707256234880419	-45.532833046267484
MARCKSL1	-3.686062480622789	12.300022812417307	-45.33865259965583
LAMP2	2.9889642376589864	15.12636747334597	45.21217142351923
TRAM2	3.8404093123212855	11.750329475770473	45.12607474159221
NNAT	-6.954123137504876	6.48667133277221	-45.109111200620816
IGF2BP3	-3.206987555803696	14.056379197516218	-45.07863316609246
S100A10	3.9857019346852565	11.274541692563941	44.93696263674169
DLC1	5.652438807559933	7.941052958216599	44.886315913912114
DAZAP2	3.0435001002279414	14.71209549405128	44.77626411070811
ANKRD1	7.166696034699214	6.241794694552196	44.733045286853816
NCK2	-3.0434176007412552	14.676655091307047	-44.667190424892624
SNAI2	7.096690353716398	6.292697541769134	44.6573259435279
HIST1H2BD	-6.236222337067292	7.133862485717521	-44.488352582998
ZNF813	-5.340542532014338	8.322477278773583	-44.44654387901326
MAPK6	-2.227729868400708	19.895236886464932	-44.32121345088543
RAB17	-7.815548688983489	5.67078475774263	-44.32029437888296
GRPR	-8.2989911131364	5.333549676721969	-44.263081368587144
CD74	-4.750948935774507	9.306066078470165	-44.21264473175507
SLC19A2	-3.3150796676053202	13.303870257194628	-44.103389790085075
PDGFC	4.973243783152547	8.840713391841316	43.96702291460829
POLR2L	3.238190868049172	13.564357544084928	43.923978730209704
PPP1R3C	6.437663633978172	6.822177159284569	43.91888180288278
