Gene Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A2M	95.11075120150412	5.090823022889173	0.44959916140469847	11.323026063891524	1.0092679405268759e-29	4.2560052692064104e-27
A4GALT	24.721312013216203	0.03302317845012808	0.31003656428234844	0.10651381886703554	0.9151746919091698	0.94740584667096
AAAS	16.272009741892525	0.36731211212345327	0.35067780431265233	1.047434732413148	0.2948991196913162	0.4363392642774077
AACS	3.052469646728081	0.5020787035045898	0.7334081356047505	0.6845829479251522	0.49360713041025306	0.6310527726000483
AADAT	2.277338520758847	-1.4296326692862762	0.8313335965597193	-1.7196859061181677	0.08548955109488802	0.17539299030766672
AAGAB	8.304670316523552	-0.907832801902095	0.43713733719167447	-2.0767679277508884	0.037822983694318545	0.09590453127301307
AAK1	4.150021293669738	0.8649452513438077	0.7561588639376965	1.1438671059671326	0.2526787545795639	0.3909086870622744
AAMDC	8.969509593597808	1.726297778774873	0.5652521175854931	3.0540315110164524	0.0022578836341941625	0.010833888912606037
AAMP	38.99700266904752	-0.1383391630084791	0.2585218428163904	-0.5351159557791467	0.5925696772907775	0.7149701707732017
AAR2	11.57849048577349	-1.194770743502835	0.38114110518520405	-3.1347202577960513	0.0017201806349225852	0.008763968625135328
AARS	27.63613334186047	-0.03243687676948518	0.2847439675572063	-0.11391594016111498	0.9093044294031585	0.9433775325488485
AARS2	4.569762338893115	-1.1091878374636184	0.5830970304250441	-1.902235442110011	0.05714038128494195	0.13075699466339388
AARSD1	12.561389201290329	6.891865883824979	1.9622344518718164	3.512254041432554	0.00044432306104009284	0.0028928491931375163
AASDH	1.709275227377169	0.2006010833120941	0.9472090984690049	0.21178120399849418	0.8322777329564659	0.890426723666539
AASDHPPT	12.236396530522393	-0.7752404756153041	0.37144108391543545	-2.0871155862548583	0.03687768748673439	0.09407328189961746
AASS	12.937528341852499	-0.5327843536615313	0.5309345126768842	-1.0034841226940034	0.31562733378128316	0.4567764107151516
AATF	9.209264820156797	0.04613433682740902	0.41981249719672786	0.1098927190959493	0.9124944568910761	0.9457027342238169
AATK	2.2528707376180446	-0.5114669294083241	0.8104370110811986	-0.6311001625234014	0.5279750348830594	0.659607826168854
ABAT	8.508253614828666	-1.8976775567561197	0.7743470377619487	-2.45068097921685	0.0142586263460962	0.04545844119179957
ABCA1	1.9421608560511405	0.08934015993236775	0.9043940696726729	0.09878454860357788	0.9213093369096708	0.9518691641422569
ABCA10	4.032009620022556	5.184987856353803	2.218820841073803	2.3368213243591662	0.019448476557453607	0.057755443384594075
ABCA2	8.826713768190881	-0.15970560633498024	0.4270314394232669	-0.37399027704066196	0.7084115499670055	0.8051232749910073
ABCA3	3.1728527846877457	-0.4249082381599114	0.6839095302812723	-0.621293050244758	0.5344068255227503	0.6659736798171669
ABCA5	2.105377979758891	4.2920152365128255	2.0422455048583994	2.1016157099145705	0.0355869525726131	0.09131180622656916
ABCA6	6.126396645323878	5.776899206435919	2.0170736948679413	2.864000071556203	0.004183279170807775	0.0176541465853489
ABCA7	2.8584190197061994	-1.9333274091615156	0.769223816631629	-2.5133483485046075	0.011959118256177164	0.039685161186660545
ABCA8	23.109143176086974	4.242875050950811	0.907639862279182	4.67462396406488	2.944927110808255e-06	3.8256138439457e-05
ABCA9	9.62443539521174	6.452317651934839	2.087677348353671	3.0906680369086232	0.001997067685422854	0.009836410648237273
ABCB10	5.245147845239817	-1.461919686187622	0.5589318879798657	-2.615559637277815	0.008908136321592281	0.03176221353819114
ABCB6	8.20725137694431	6.290598485760418	1.9728799539633024	3.1885358625715092	0.00142995271206084	0.007570256656221656
ABCB7	10.843553806389973	0.3059990725308976	0.43496198620321286	0.7035076219004016	0.4817394585117606	0.620438320582984
ABCB8	4.4408156572257225	0.8064314599773539	0.6427798840249245	1.254599716045382	0.20962410660308672	0.3398292761581906
ABCC1	7.339745515234965	-0.9804677305313966	0.46224121995470463	-2.121117044965123	0.033911953894441564	0.08814249302829304
ABCC10	2.940868151230299	0.28100286035742383	0.7566891670695545	0.37135837618195244	0.7103706234859131	0.8062989440064392
ABCC5	11.963153659286883	0.3560680214306781	0.39529820116026404	0.9007580110042519	0.36771699720455964	0.5117046762552317
ABCC9	6.894634666725129	3.4264515068453907	0.9392851227624032	3.6479354605003453	0.0002643560190750144	0.0018784182716386636
ABCD1	7.702147884031962	-1.008874098390979	0.4566362643572978	-2.209360440986744	0.027149580269719854	0.07464122026362202
ABCD3	7.475809585996287	-0.12521346441171208	0.46799459288957	-0.2675532288495008	0.7890432366374791	0.8625194463104009
ABCD4	5.961690655276091	0.7325277013528885	0.5973400224124257	1.2263161245993395	0.22007973572983186	0.3528742647765248
ABCE1	11.172045052086709	-0.41379400364059377	0.39168844967515665	-1.0564365734648806	0.2907688041103038	0.4318909927234843
ABCF1	19.311875579150254	-0.49482776661938227	0.3360222822766975	-1.4726040287171087	0.14085783786497505	0.25371534981954763
ABCF2	9.332214603464465	2.0998586255472667	0.5577803043383327	3.764669726081894	0.00016676936137001563	0.00128043366810984
ABCF3	21.079390648322555	1.5574190182499095	0.35604699258698697	4.374195122205425	1.2188132791233204e-05	0.00013525373271566887
ABCG1	2.759123799040172	-0.01411505576441265	0.8244379378900373	-0.01712082270320668	0.9863402272314115	0.9911525857037744
ABHD10	13.110555126364533	0.8850692677268851	0.39458612892940476	2.243031882869944	0.024894758596955387	0.069877359522095
ABHD11	9.143388030767806	0.016401101893960813	0.4303461620149152	0.038111416672498115	0.9695988487358874	0.9803284560623635
