Gene Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	3.1970804804228874	-5.409481383449986	1.6431840340829427	-3.2920727509800845	0.0009945188141809445	0.0025277173418130424
A2M	149.29112540852068	5.783516753995008	0.40812903986330257	14.170804302316053	1.3890047267562674e-45	1.8494282253867257e-43
A2M-AS1	2.0686443924008144	5.365678023576973	2.5026074750841274	2.1440350022916004	0.03203008230894778	0.051565879968939424
A4GALT	24.793109616510684	5.890371866094205	0.8901144341619742	6.617544486445586	3.6521433155636915e-11	3.5689877588373454e-10
AAAS	21.577763595497707	0.8351219402049856	0.32134280840659374	2.598850568170517	0.009353648140314395	0.017734562707185278
AACS	3.9917807596535617	1.1904088318199668	0.6975787274114342	1.7064867161837343	0.08791749749078978	0.12238675515024165
AADAT	1.4982907977709565	2.2933012594675155	1.3338794708547401	1.7192717255015442	0.08556490585625293	0.11943433444687476
AAED1	8.540667721472351	1.9007342239269591	0.5410997168545354	3.512724484455674	0.000443537146174667	0.001235597893896475
AAGAB	11.851929287902422	-1.1815947353167786	0.5029466447671339	-2.34934410560361	0.018806517553378147	0.03264253920865101
AAK1	8.628955967434159	-0.8462603222156292	0.6350150933703339	-1.3326617446588775	0.18264283271348936	0.23406169429114676
AAMDC	26.091084360890274	-1.5098327182592033	0.3741005080645062	-4.035901277094397	5.4393085959708534e-05	0.0001908155054460793
AAMP	41.740560000616355	1.7496450969967705	0.28031762192815524	6.241652183554842	4.329728936068452e-10	3.660276619330018e-09
AAR2	13.340977123709255	-0.8492371370478747	0.4195953111960159	-2.023943343473516	0.04297598156126509	0.06631760515650509
AARS	31.766243521395218	1.2597497900257868	0.3123188325685712	4.033537714217737	5.494335770114463e-05	0.00019257293514337768
AARS2	3.6262499611097136	1.4899524338188381	0.7503434260613411	1.9856939930023902	0.04706731242054496	0.07183635529914358
AARSD1	20.03600911991411	7.177527887833258	1.4677943070996902	4.8900093515254195	1.0083118733469599e-06	5.0596960256986416e-06
AASDH	3.9763293857977047	-1.6222674350373483	0.6659628853401456	-2.4359727407463	0.014851803696478675	0.02666542812007978
