Gene Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A2M	187.24915162700023	1.09117146609295	0.28673004072355124	3.805570784768225	0.00014147754444631018	0.00044294591334410335
A4GALT	26.775933081776284	4.116563319712258	0.6183624542167067	6.657201276760568	2.7909087243193087e-11	2.9988327520207377e-10
AAAS	20.39502702340538	2.1823052164974244	0.49561467382658037	4.403229629276535	1.0665117533776762e-05	4.246867852924576e-05
AACS	5.296301632744203	-0.1855778448971987	0.6156442138834892	-0.3014368375633257	0.7630814074990434	0.8079554738932391
AADAT	2.3147111595704537	-0.5364741397637893	0.9581643256468867	-0.5598978436205072	0.5755491196970983	0.6389144017241061
AAGAB	8.2268474137645	0.685203626082952	0.5224262567474754	1.3115796100083041	0.18966201648331804	0.2457380853770205
AAK1	15.315506940118752	-2.2073097972193607	0.5922320677484489	-3.7271027987577967	0.00019369347170702074	0.0005891140253130582
AAMP	42.12299868648312	2.699287736627198	0.34736825386283215	7.770680557622533	7.806554642266256e-15	1.394927556568241e-13
AARS	45.91665160078543	-0.5394103915539918	0.3215535873868749	-1.67751321307762	0.09344216788147648	0.13393100671221145
AARS2	4.477211374747958	0.28344354827716284	0.6682233560622656	0.42417485965688295	0.6714382940480486	0.7269248063162317
AASDH	2.8797741762351774	-0.3603117288479089	0.8033414090553526	-0.4485163154624367	0.6537806139576096	0.7109431365838502
AASDHPPT	13.380196660773631	0.33655135462926	0.4517876987442019	0.7449325326137584	0.4563125069732802	0.5260987382592397
AASS	13.840348049181014	1.1701795671827826	0.6570220011502078	1.7810355895757244	0.07490663685312107	0.11117369562127695
AATF	13.031280129471696	0.31070030404340016	0.4554991439104877	0.6821095235789452	0.4951696990607989	0.5635911521360212
AATK	2.0315143960581503	5.534168599897003	2.5335533221262327	2.1843505528640565	0.028936498710827485	0.04928063337978809
ABAT	4.93123903126241	1.7643336144605013	1.119045329218827	1.5766417752640378	0.11487797467231159	0.15904339438205403
ABCA1	35.18116902139741	-5.298706316107477	0.6216271761889143	-8.523929646372451	1.5422932933287166e-17	4.003935209554298e-16
ABCA10	7.1881945112128225	2.333479849489198	1.1441157315935537	2.0395487843166595	0.04139528758191734	0.06723385339602941
ABCA2	11.633073837854443	0.4146658042995973	0.4791306499558436	0.8654545567849034	0.38678934779834406	0.45733557791715
ABCA3	3.1906171306322793	2.6057175527778123	0.9861706294717093	2.6422583221462324	0.008235521674223478	0.01651931550035626
ABCA5	6.147055751439998	-0.8650673758701828	0.6684819614410411	-1.2940773659851108	0.19563869879158036	0.2525257544237418
ABCA6	16.094410570342195	-0.5673002883388633	0.5445295138272171	-1.0418173375977402	0.2974963743619544	0.3637534165947977
ABCA7	2.6000729590660336	-0.9363422967330244	0.8646489295259613	-1.082916157944437	0.2788456392456252	0.3435827450171093
ABCA8	43.12599400745745	1.3430978037758605	0.7934640979003247	1.6927014181611797	0.09051231520309519	0.13027728467863292
ABCA9	23.029741365416157	-0.17022084083526598	0.7334667620815174	-0.23207710237910914	0.8164781290544356	0.8546985086588562
ABCB1	1.4061300250952011	0.7314016374773175	1.2667892524445443	0.577366468862851	0.5636919205285125	0.6281599426217181
ABCB10	5.0906706350721	-0.3883026887615401	0.628478685283393	-0.6178454382847479	0.536677228012107	0.6031743566819989
ABCB6	14.193835295699918	4.300960530723173	0.7062580470685846	6.0897862312151565	1.1306155271453396e-09	9.471840614282136e-09
ABCB7	13.780116034848247	1.7853478886225056	0.5243532182662934	3.404857310737081	0.0006619863390461248	0.0017897562190203225
ABCB8	6.603177362024271	1.0920112970639344	0.7178149204380385	1.5212992457687375	0.12818475945505625	0.17461887678238242
ABCB9	1.0460957285848618	-0.40985889561408273	1.389347843888476	-0.2950009224953909	0.7679931750026925	0.8125301597625451
ABCC1	14.309032110949792	-1.9195836288030426	0.44264034236297134	-4.336666690965454	1.4465973103790482e-05	5.611962702202196e-05
ABCC10	4.614092553785425	0.05860497828101056	0.7010357011300958	0.0835977086281585	0.9333762888105769	0.9481531374955335
ABCC3	1.1241496009915675	-3.810863668638078	2.0981341147377477	-1.8163108077170795	0.06932270829826542	0.1042564049556947
ABCC4	4.320124967467149	-5.753627235096564	1.6461638505929235	-3.4951728729945044	0.0004737547986531868	0.0013259263794771841
ABCC5	16.9282356093014	0.7847596729309344	0.4139385113321208	1.895836341502634	0.0579816887303734	0.08948848036519158
ABCC9	14.981791760817154	0.08365839398508694	0.4974527777846105	0.1681735387178997	0.8664467574851561	0.895834685458925
ABCD1	6.654770983557642	1.7102295441996702	0.6182676151185273	2.7661638785201523	0.00567200231051397	0.011872830786401162
ABCD2	1.155203787401555	4.7773796152458745	2.670651219361156	1.7888444513502093	0.0736398698639975	0.10963942654899457
ABCD3	12.58217205963567	-0.6792013212039077	0.4827336216188847	-1.4069898817616087	0.15943038913096685	0.2109487269427075
ABCD4	9.891544685135552	0.22214617383148139	0.528720977729671	0.4201576695242499	0.6743702759269863	0.7296094583295128
ABCE1	18.541103255957857	-0.9265353751608734	0.39113814352810944	-2.3688187677208403	0.017844995312220224	0.03247760387766366
ABCF1	25.82258686170011	-0.19889844930855485	0.40280479981538025	-0.4937837121099775	0.6214589373994004	0.681041803013239
ABCF2	17.434146873862034	0.6496208820036542	0.4543483325783877	1.4297859933085075	0.1527784503405723	0.2032206009724956
ABCF3	31.830446634405714	2.418110440447297	0.5146035231309942	4.698977624045061	2.614670960898873e-06	1.1796835462017966e-05
ABCG1	3.7831866540429107	0.4259868457803201	0.8506843949821056	0.5007577995941501	0.6165415886553471	0.6767732339041068
