Gene Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A2M	152.74210049439057	11.578259067819843	2.3910583692824168	4.842315527117227	1.2833476153426721e-06	9.081672553773661e-06
A4GALT	25.814512400725885	4.578472265868196	0.5965510343305892	7.674904580470403	1.655418318783854e-14	5.02143556697769e-13
AAAS	21.917161402962677	0.9590641678784497	0.32385153301585595	2.961431613267964	0.003062124873851986	0.008478162712295682
AACS	5.802329086068206	-0.6743059285780785	0.5376267144790786	-1.2542269764839198	0.20975951727542108	0.28683715158770895
AADAT	1.9695527199932656	0.07563524005492077	0.9185585124477138	0.08234123251808206	0.9343753669160368	0.9509483856564436
AAED1	9.823699458490506	0.7784947454924677	0.44391961951605574	1.7536840258179014	0.07948466420148244	0.1285706663822896
AAGAB	11.797235739637113	-1.0727105723271253	0.39419211765809997	-2.7212887429107195	0.00650279342107818	0.01603398343961021
AAK1	6.309468361797114	0.8216950015500838	0.7196261605802626	1.1418359233737683	0.25352222713793604	0.33541877574996354
AAMDC	14.809467834673512	1.0981896871717427	0.4386530694355014	2.503549533085436	0.012295446822323421	0.027477825540710488
AAMP	53.2670823973638	0.0662126325147821	0.23123913226272885	0.2863383540098773	0.7746189850521646	0.824975947507325
AAR2	11.64008283741514	-0.20135653532824535	0.39596299406750174	-0.5085236205025744	0.6110861784124308	0.6850093163456832
AARS	44.49071407365424	-0.5377670008407923	0.2718066188633785	-1.978491190132117	0.04787332147337561	0.08546029862404278
AARS2	4.4601912231430445	0.1352517475235165	0.6114978680367836	0.2211810614446503	0.8249514548750747	0.8653140763290298
AARSD1	20.869834215084243	4.958612834502492	0.6982294667551271	7.101695174147533	1.232358134816198e-12	2.6681240807321696e-11
AASDH	2.223914403180984	0.9574549398776148	0.8928036466566177	1.0724137871334913	0.2835342180774504	0.36826449780899484
AASDHPPT	13.708801180913238	0.034480620758329646	0.37416718664189713	0.09215297863981295	0.9265764966172836	0.944910088653311
AASS	11.777546530082176	3.413372600601934	0.8240783103511253	4.142048829252108	3.4421703348766064e-05	0.00017413097527723334
