Gene Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	0.7047298185500118	-0.30866454399250537	1.601777034820423	-0.19270131690151873	0.8471928920467182	0.8787934392656284
A1CF	0.18467340909006086	1.622621363295541	2.03752440112871	0.7963690458856205	0.42581756436040386	0.5021396443508133
A2M	759.7572584896839	5.249835667597419	0.25977424796698084	20.209222849005073	8.121665620206225e-91	4.696161596166792e-89
A3GALT2	0.13588151773113846	2.0683595937604036	2.018648343164758	1.0246260081722358	0.3055396878199311	0.38044731321833286
A4GALT	125.06816366039453	6.579645515139488	0.4532106263820593	14.517853580937018	9.338896427635653e-48	2.0442844280094447e-46
AAAS	113.98747661983404	1.090746833325307	0.20250381807092374	5.38630255822283	7.192185475895551e-08	2.3843759854423956e-07
AACS	68.16301257863522	-2.252710744034925	0.3551217724240162	-6.343488118619726	2.246203030096881e-10	9.297290391727311e-10
AADAC	0.15656887864093974	1.8618970704403108	3.665573919952961	0.507941487772317	0.611494378291014	0.6766268312069041
AADAT	37.83261877229042	-2.88588443135407	0.5893926301792783	-4.896370065700104	9.762314563138088e-07	2.903492741672456e-06
AAED1	42.63178666694174	2.665560221784612	0.3207490144585496	8.310423732039505	9.536093872860841e-17	6.186349128443974e-16
AAGAB	62.423300622448366	-0.7156795372643845	0.2725198303026596	-2.6261558157788123	0.008635527688445199	0.014843338450954913
AAK1	111.88459093458924	-2.4880836750699658	0.42993937370749585	-5.787057029958611	7.163026525615335e-09	2.607103454916954e-08
AAMDC	63.18969932853449	4.0089723236633805	0.261241438531187	15.34585150887075	3.775723134015384e-53	9.407383021547598e-52
AAMP	223.85398315289265	1.6755874081042608	0.18300167941000572	9.156131318063997	5.379118774064363e-20	4.1315407005006637e-19
AANAT	0.16756649516252187	1.7625059033802506	2.2370611663015976	0.7878666573494272	0.43077470607815493	0.5071266764932059
AAR2	57.39810953060335	0.35490004782201956	0.29066590263376235	1.2209896124940116	0.22208995277446664	0.28876405145211304
AARD	0.10999077435374721	2.3728322812916307	2.5405176057231458	0.9339956062285251	0.3503061594578165	0.42665458082601715
AARS	198.61105215425889	0.44103214490063686	0.2286279565683682	1.9290385634389902	0.053726074980360194	0.0798259135968253
AARS2	33.769989382622384	-0.8949896416398071	0.3805140136709026	-2.352054351443314	0.01867004667774398	0.030327692700420975
AARSD1	103.46022924098789	4.554682327317521	0.2516950081694984	18.096037583114366	3.424339333664701e-73	1.345414143839595e-71
AASDH	19.92267919522745	-1.0200301909418765	0.49807322781762514	-2.047952256762075	0.04056467773540527	0.06163948402812524
AASDHPPT	71.43431495880246	0.3337677838867095	0.245827434746731	1.35773203764088	0.174548726994735	0.23213071894986326
AASS	96.44034814154563	-0.27250596609797134	0.44850004849419606	-0.6075940616124544	0.5434567403483078	0.6147942142751658
AATBC	2.880702318854884	-2.3394159953565707	1.589068169540225	-1.4721936038989747	0.14096860413252707	0.19185202248181119
AATF	65.2646658608856	0.6021510533068161	0.22867101308275614	2.6332635920447744	0.00845686863713062	0.01454862446690833
AATK	10.325760054573186	3.1232252264018725	0.4974366643425532	6.278638971113526	3.415496593125102e-10	1.3907960216969423e-09
ABALON	2.943119164450221	-2.3702410012139725	1.5803324827041858	-1.4998369185945826	0.13365665152789163	0.18276109864018236
ABAT	128.65014671871666	-3.059524819137855	0.6881808010403251	-4.445815423087598	8.755910393010063e-06	2.3333359122103168e-05
ABCA1	63.5444684327259	-3.1638008074153823	0.5879343376594446	-5.381214541763988	7.398495410674442e-08	2.448005726144774e-07
ABCA10	33.286678028427204	3.5412656184228646	0.767425412799068	4.6144753084298245	3.940896204483146e-06	1.0965380886380105e-05
ABCA12	10.96414290564633	-4.267124560905014	1.7041528659035814	-2.50395645031673	0.012281315002726707	0.0205488741850602
ABCA13	1.0141314342919323	-0.8325237032316295	1.6203612834644259	-0.5137889381383179	0.60739956266161	0.6733114011910476
ABCA2	69.07633936469122	-0.07757527530265901	0.23415230039033874	-0.33130264009082444	0.7404158973075777	0.7893916321679804
ABCA3	111.3970600417738	-3.5399631256924757	0.4390237119549153	-8.063261799526686	7.428519995565973e-16	4.57321060233256e-15
ABCA4	1.8173932413055018	-1.6745909084663781	1.5225697397925047	-1.0998451267622007	0.27139960658473483	0.3445920654936075
ABCA5	36.413744563508516	-0.9503409603772661	0.37794785294959804	-2.514476409802494	0.011920927749169884	0.02000047913068325
ABCA6	49.611023386370476	4.900365102052186	0.3984885153027629	12.297381013174231	9.355870143123507e-35	1.3562913737283017e-33
ABCA7	57.691574436788635	-3.602353888420467	0.5563643435224563	-6.474810850769531	9.493078511811931e-11	4.040623389902617e-10
ABCA8	182.11249043902106	4.3627698582397505	0.6205104708200214	7.0309367261349065	2.0515152762387395e-12	9.941609290893803e-12
ABCA9	76.67671951903142	6.12673686184005	0.6022730038715047	10.172690494935736	2.625543349381369e-24	2.5144500464106698e-23
ABCB1	5.576888498306569	3.6149111181195126	0.8075938726775274	4.476149758460275	7.600118361528699e-06	2.0434569863783865e-05
ABCB10	27.11324310954545	-0.2411741285913542	0.39600209246413065	-0.6090223591765476	0.5425096185935809	0.6138134007021664
ABCB4	2.329401703218268	1.230281999513881	1.0869718298143447	1.1318434993149857	0.2577002361115338	0.32972116883241753
ABCB6	68.70891246760345	3.919725274707075	0.20800442584418236	18.844432077822084	3.2645008857761067e-79	1.4626300313668797e-77
ABCB7	78.7565102690621	0.829146098832133	0.24623772477217748	3.367258609943989	0.00075919457931502	0.0015477832010170373
ABCB8	46.82759862851576	-0.30250016936986945	0.30787078305907206	-0.9825556240321378	0.3258261939034397	0.40185924440778953
